Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/kWh]
2021-04-03 15:45:00,2021-04-03 16:00:00,-45.104966074034444,80.83156016666666,0.00966,0.0
2021-04-03 16:00:00,2021-04-03 16:15:00,-45.63030818936927,51.62203391666668,0.019129999999999998,0.0
2021-04-03 16:15:00,2021-04-03 16:30:00,-61.32469651174999,69.66771950000002,0.019129999999999998,0.0
2021-04-03 16:30:00,2021-04-03 16:45:00,-51.390344065528254,64.00102383333332,0.019129999999999998,0.0
2021-04-03 16:45:00,2021-04-03 17:00:00,-40.12975210556888,37.163514416666665,0.019129999999999998,0.0
2021-04-03 17:00:00,2021-04-03 17:15:00,-36.395108227857975,61.837418000000035,0.035070000000000004,0.0
2021-04-03 17:15:00,2021-04-03 17:30:00,-28.45032035320792,40.123634000000024,0.035070000000000004,0.0
2021-04-03 17:30:00,2021-04-03 17:45:00,8.677450750982631,32.60194716666666,0.035070000000000004,0.0
2021-04-03 17:45:00,2021-04-03 18:00:00,11.308892372099049,27.401467916666668,0.035070000000000004,0.0
2021-04-03 18:00:00,2021-04-03 18:15:00,10.087297421752321,20.75398550000001,0.04583,0.0
2021-04-03 18:15:00,2021-04-03 18:30:00,16.428437532790237,15.392478833333335,0.04583,0.0
2021-04-03 18:30:00,2021-04-03 18:45:00,26.90228574391486,9.29254175,0.04583,0.0
2021-04-03 18:45:00,2021-04-03 19:00:00,27.06039702315996,5.2277792499999975,0.04583,0.0
2021-04-03 19:00:00,2021-04-03 19:15:00,24.607675508612633,2.893316166666667,0.055060000000000005,0.0
